Price,Area,Age,Tenure,Purchaser,Region
2583000,1722.24,27,Leasehold,Private,Tanglin
1880000,861.12,8,Freehold,HDB,Tanglin
2438000,1022.58,34,Freehold,Private,Tanglin
1550000,678.13,8,Freehold,Private,Tanglin
3880000,1410.08,7,Freehold,HDB,Tanglin
4100000,2131.27,26,Freehold,Private,Tanglin
6428888,2927.81,14,Freehold,Private,Tanglin
4800000,2658.71,14,Freehold,Private,Tanglin
4060000,1808.35,26,Freehold,Private,Tanglin
3780000,1905.23,7,Leasehold,Private,Tanglin
4125000,1948.28,38,Freehold,HDB,Tanglin
2960000,1571.54,29,Freehold,Private,Tanglin
5100000,2884.75,8,Freehold,Private,Tanglin
2600000,1388.56,7,Leasehold,Private,Tanglin
2200000,1022.58,34,Freehold,Private,Tanglin
2500000,1550.02,27,Freehold,Private,Toa Payoh
980000,570.49,7,Leasehold,Private,Toa Payoh
8.00E+05,441.32,7,Leasehold,HDB,Toa Payoh
908000,495.14,1,Leasehold,Private,Toa Payoh
1485000,925.7,12,Leasehold,Private,Toa Payoh
2288888,1108.69,1,Leasehold,Private,Toa Payoh
1260000,645.84,1,Leasehold,HDB,Toa Payoh
1480000,742.72,1,Leasehold,Private,Toa Payoh
2050000,1108.69,1,Leasehold,HDB,Toa Payoh
1720000,936.47,4,Leasehold,Private,Toa Payoh
1008888,462.85,2,Leasehold,Private,Toa Payoh
1200000,645.84,1,Leasehold,HDB,Toa Payoh
1368000,828.83,11,Leasehold,Private,Toa Payoh
860000,452.09,4,Leasehold,HDB,Toa Payoh
2355000,1313.21,4,Leasehold,Private,Toa Payoh
960000,581.26,7,Leasehold,Private,Toa Payoh
1280000,721.19,7,Leasehold,Private,Toa Payoh
1328000,678.13,4,Leasehold,Private,Toa Payoh
1800000,1011.82,4,Leasehold,Private,Toa Payoh
955000,505.91,1,Leasehold,Private,Toa Payoh
1070000,570.49,4,Leasehold,Private,Toa Payoh
2700000,1550.02,7,Leasehold,Private,Toa Payoh
865000,462.85,7,Leasehold,HDB,Toa Payoh
940000,484.38,4,Leasehold,Private,Toa Payoh
1405000,839.59,11,Leasehold,Private,Toa Payoh
1142888,667.37,2,Leasehold,Private,Toa Payoh
1730000,1054.87,7,Leasehold,HDB,Toa Payoh
2250000,1270.15,12,Leasehold,Private,Toa Payoh
1480000,678.13,2,Leasehold,Private,Toa Payoh
1425000,753.48,1,Leasehold,Private,Toa Payoh
1399000,861.12,12,Leasehold,Private,Toa Payoh
1350000,699.66,1,Leasehold,HDB,Toa Payoh
1520000,818.06,7,Leasehold,HDB,Toa Payoh
1080000,592.02,4,Leasehold,Private,Toa Payoh
2858000,1560.78,12,Leasehold,HDB,Toa Payoh
1780000,947.23,4,Leasehold,Private,Toa Payoh
1900000,1097.93,11,Leasehold,Private,Toa Payoh
1980000,1119.46,12,Leasehold,HDB,Toa Payoh
2200000,1614.6,12,Leasehold,Private,Toa Payoh
1533888,882.65,7,Leasehold,Private,Toa Payoh
2060000,1280.92,12,Leasehold,Private,Toa Payoh
1310000,699.66,1,Leasehold,HDB,Toa Payoh
1988888,1108.69,1,Leasehold,Private,Toa Payoh
1400000,828.83,11,Leasehold,Private,Toa Payoh
5750000,2712.53,13,Freehold,Private,Toa Payoh
2490000,1302.44,7,Leasehold,HDB,Toa Payoh
2840000,1485.43,23,Freehold,Private,Toa Payoh
1490000,850.36,7,Leasehold,Private,Toa Payoh
2850000,1625.36,24,Freehold,Private,Toa Payoh
920000,570.49,7,Leasehold,HDB,Toa Payoh
1235000,721.19,7,Leasehold,HDB,Toa Payoh
985000,462.85,2,Leasehold,Private,Toa Payoh
723888,398.27,11,Leasehold,HDB,Toa Payoh
2.00E+06,979.52,2,Leasehold,Private,Toa Payoh
2200000,979.52,2,Leasehold,Private,Toa Payoh
920000,505.91,1,Leasehold,Private,Toa Payoh
1518000,958,7,Leasehold,Private,Toa Payoh
1390000,699.66,1,Leasehold,HDB,Toa Payoh
725000,462.85,12,Leasehold,HDB,Toa Payoh
850000,452.09,4,Leasehold,Private,Toa Payoh
2208000,1248.62,4,Leasehold,HDB,Toa Payoh
1350000,753.48,1,Leasehold,Private,Toa Payoh
1468000,742.72,1,Leasehold,Private,Toa Payoh
925000,495.14,1,Leasehold,Private,Toa Payoh
1500000,818.06,7,Leasehold,Private,Toa Payoh
975000,505.91,1,Leasehold,HDB,Toa Payoh
2108888,1173.28,7,Leasehold,Private,Toa Payoh
1680000,958,11,Leasehold,Private,Toa Payoh
2200000,1205.57,16,Freehold,HDB,Toa Payoh
2450000,1313.21,4,Leasehold,HDB,Toa Payoh
1220000,645.84,1,Leasehold,Private,Toa Payoh
2168000,1162.51,23,Freehold,Private,Toa Payoh
930000,505.91,1,Leasehold,HDB,Toa Payoh
1450000,861.12,11,Leasehold,Private,Toa Payoh
2648000,1625.36,24,Freehold,Private,Toa Payoh
880000,527.44,7,Leasehold,Private,Toa Payoh
708000,462.85,12,Leasehold,Private,Toa Payoh
1150000,624.31,1,Leasehold,Private,Toa Payoh
2390000,1603.84,12,Leasehold,HDB,Toa Payoh
1450000,850.36,7,Leasehold,Private,Toa Payoh
2043000,1140.98,23,Freehold,Private,Toa Payoh
1395000,1227.1,7,Leasehold,Private,Toa Payoh
1695000,1033.34,7,Leasehold,Private,Toa Payoh
1139000,613.55,1,Leasehold,Private,Toa Payoh
2100000,1097.93,1,Leasehold,Private,Toa Payoh
1200000,667.37,2,Leasehold,Private,Toa Payoh
1632000,882.65,7,Leasehold,HDB,Toa Payoh
1450888,753.48,1,Leasehold,Private,Toa Payoh
1390000,602.78,2,Leasehold,HDB,Toa Payoh
1200000,624.31,1,Leasehold,Private,Toa Payoh
890000,495.14,1,Leasehold,Private,Toa Payoh
1130000,667.37,2,Leasehold,HDB,Toa Payoh
1340000,688.9,1,Leasehold,Private,Toa Payoh
1188000,613.55,1,Leasehold,HDB,Toa Payoh
1230000,624.31,1,Leasehold,HDB,Toa Payoh
1528000,882.65,7,Leasehold,Private,Toa Payoh
1200000,624.31,1,Leasehold,HDB,Toa Payoh
3120000,1625.36,24,Freehold,HDB,Toa Payoh
1440000,742.72,1,Leasehold,Private,Toa Payoh
1510000,828.83,7,Leasehold,HDB,Toa Payoh
990000,462.85,2,Leasehold,HDB,Toa Payoh
1950000,1011.82,4,Leasehold,HDB,Toa Payoh
1018000,570.49,7,Leasehold,HDB,Toa Payoh
1550000,796.54,1,Leasehold,HDB,Toa Payoh
1365000,699.66,1,Leasehold,Private,Toa Payoh
3620000,1711.48,2,Leasehold,Private,Toa Payoh
1200000,645.84,1,Leasehold,HDB,Toa Payoh
1450000,742.72,1,Leasehold,HDB,Toa Payoh
1325000,699.66,1,Leasehold,Private,Toa Payoh
1200000,678.13,4,Leasehold,Private,Toa Payoh
2100000,1022.58,2,Leasehold,HDB,Toa Payoh
1228000,570.49,2,Leasehold,Private,Toa Payoh
9.00E+05,527.44,7,Leasehold,Private,Toa Payoh
2880000,1485.43,23,Freehold,Private,Toa Payoh
1950000,1011.82,1,Leasehold,Private,Toa Payoh
1368000,699.66,1,Leasehold,Private,Toa Payoh
1760000,947.23,4,Leasehold,Private,Toa Payoh
2130000,1205.57,16,Freehold,Private,Toa Payoh
958000,505.91,1,Leasehold,Private,Toa Payoh
1668000,968.76,7,Leasehold,HDB,Toa Payoh
1460000,775.01,4,Leasehold,Private,Toa Payoh
1848000,1054.87,15,Freehold,HDB,Toa Payoh
1620000,979.52,4,Leasehold,HDB,Toa Payoh
2600000,1399.32,24,Freehold,Private,Toa Payoh
1528000,678.13,2,Leasehold,Private,Toa Payoh
1920000,1011.82,1,Leasehold,HDB,Toa Payoh
2150000,1205.57,16,Freehold,HDB,Toa Payoh
1488000,678.13,2,Leasehold,Private,Toa Payoh
1418888,828.83,11,Leasehold,HDB,Toa Payoh
1365000,699.66,1,Leasehold,HDB,Toa Payoh
2400000,1302.44,7,Leasehold,Private,Toa Payoh
1750000,1097.93,7,Leasehold,Private,Toa Payoh
1468000,850.36,7,Leasehold,HDB,Toa Payoh
1750000,979.52,4,Leasehold,Private,Toa Payoh
2441000,1065.64,2,Leasehold,Private,Toa Payoh
1538000,678.13,2,Leasehold,HDB,Toa Payoh
1830000,1033.34,7,Leasehold,Private,Toa Payoh
1688000,947.23,4,Leasehold,Private,Toa Payoh
1030000,570.49,4,Leasehold,Private,Toa Payoh
2600000,1410.08,16,Freehold,Private,Toa Payoh
1480000,850.36,7,Leasehold,Private,Toa Payoh
1170000,645.84,1,Leasehold,HDB,Toa Payoh
1460000,678.13,2,Leasehold,Private,Toa Payoh
2390000,1302.44,7,Leasehold,Private,Toa Payoh
1500000,893.41,12,Leasehold,Private,Toa Payoh
888888,527.44,7,Leasehold,HDB,Toa Payoh
1460000,839.59,11,Leasehold,Private,Toa Payoh
1270000,645.84,1,Leasehold,HDB,Toa Payoh
1035000,602.78,7,Leasehold,Private,Toa Payoh
935000,581.26,7,Leasehold,Private,Toa Payoh
1870000,1044.11,7,Leasehold,HDB,Toa Payoh
1548000,861.12,12,Leasehold,HDB,Toa Payoh
1360000,699.66,1,Leasehold,Private,Toa Payoh
1200000,645.84,1,Leasehold,Private,Toa Payoh
1422000,828.83,7,Leasehold,HDB,Toa Payoh
1378000,688.9,1,Leasehold,Private,Toa Payoh
1230000,678.13,4,Leasehold,HDB,Toa Payoh
2150000,1108.69,1,Leasehold,Private,Toa Payoh
1488000,861.12,11,Leasehold,HDB,Toa Payoh
888000,505.91,1,Leasehold,HDB,Toa Payoh
2600000,1313.21,4,Leasehold,Private,Toa Payoh
2250000,1108.69,1,Leasehold,Private,Toa Payoh
1890000,1011.82,1,Leasehold,Private,Toa Payoh
990000,462.85,2,Leasehold,HDB,Toa Payoh
2018000,1205.57,15,Freehold,Private,Toa Payoh
1350000,635.08,2,Leasehold,Private,Toa Payoh
2840000,1722.24,16,Freehold,HDB,Toa Payoh
1500000,678.13,2,Leasehold,Private,Toa Payoh
1520000,861.12,7,Leasehold,Private,Toa Payoh
1250000,678.13,4,Leasehold,HDB,Toa Payoh
1350000,699.66,1,Leasehold,Private,Toa Payoh
898000,495.14,1,Leasehold,Private,Toa Payoh
2090000,1097.93,1,Leasehold,Private,Toa Payoh
930000,484.38,4,Leasehold,HDB,Toa Payoh
1420000,742.72,1,Leasehold,Private,Toa Payoh
1288000,635.08,2,Leasehold,Private,Toa Payoh
1330000,721.19,7,Leasehold,HDB,Toa Payoh
5.00E+06,2271.2,13,Freehold,HDB,Toa Payoh
1338000,839.59,7,Leasehold,Private,Toa Payoh
2180000,1054.87,4,Leasehold,Private,Toa Payoh
950000,505.91,1,Leasehold,Private,Toa Payoh
1550000,871.88,2,Leasehold,HDB,Toa Payoh
2228000,1108.69,1,Leasehold,Private,Toa Payoh
1386000,742.72,1,Leasehold,HDB,Toa Payoh
1750000,968.76,7,Leasehold,Private,Toa Payoh
1380000,850.36,7,Leasehold,Private,Toa Payoh
1860000,1140.98,12,Leasehold,Private,Toa Payoh
1170000,613.55,1,Leasehold,Private,Toa Payoh
1950000,1431.61,7,Leasehold,HDB,Toa Payoh
1355000,742.72,1,Leasehold,HDB,Toa Payoh
1438888,699.66,1,Leasehold,Private,Toa Payoh
1310000,699.66,1,Leasehold,HDB,Toa Payoh
1150000,645.84,1,Leasehold,Private,Toa Payoh
1275000,688.9,1,Leasehold,HDB,Toa Payoh
1350000,742.72,1,Leasehold,HDB,Toa Payoh
2290000,1442.38,14,Freehold,Private,Toa Payoh
1500000,871.88,2,Leasehold,HDB,Toa Payoh
1065000,688.9,7,Leasehold,HDB,Toa Payoh
1830000,1011.82,1,Leasehold,HDB,Toa Payoh
1450000,742.72,1,Leasehold,HDB,Toa Payoh
1750000,1140.98,12,Leasehold,Private,Toa Payoh
2050000,1119.46,12,Leasehold,Private,Toa Payoh
1400000,947.23,14,Freehold,HDB,Toa Payoh
2250000,1108.69,1,Leasehold,HDB,Toa Payoh
925000,495.14,1,Leasehold,HDB,Toa Payoh
1670000,947.23,4,Leasehold,Private,Toa Payoh
1340000,699.66,1,Leasehold,Private,Toa Payoh
1210000,635.08,1,Leasehold,HDB,Toa Payoh
1680000,936.47,4,Leasehold,HDB,Toa Payoh
880000,505.91,1,Leasehold,Private,Toa Payoh
1295000,699.66,1,Leasehold,Private,Toa Payoh
1720000,968.76,7,Leasehold,HDB,Toa Payoh
1650000,936.47,4,Leasehold,HDB,Toa Payoh
1035000,592.02,4,Leasehold,HDB,Toa Payoh
1918000,1054.87,4,Leasehold,HDB,Toa Payoh
1190000,731.95,7,Leasehold,Private,Toa Payoh
803888,441.32,7,Leasehold,HDB,Toa Payoh
1500000,678.13,2,Leasehold,Private,Toa Payoh
1928888,1011.82,1,Leasehold,Private,Toa Payoh
1220000,624.31,2,Leasehold,Private,Toa Payoh
905000,581.26,7,Leasehold,Private,Toa Payoh
1360000,775.01,4,Leasehold,HDB,Toa Payoh
2080000,1097.93,1,Leasehold,Private,Toa Payoh
2750000,1367.03,2,Leasehold,Private,Toa Payoh
1500000,667.37,2,Leasehold,HDB,Toa Payoh
1680000,925.7,12,Leasehold,HDB,Toa Payoh
2140000,979.52,2,Leasehold,Private,Toa Payoh
1840000,1044.11,7,Leasehold,HDB,Toa Payoh
1220000,635.08,1,Leasehold,HDB,Toa Payoh
880000,495.14,1,Leasehold,Private,Toa Payoh
1180000,613.55,1,Leasehold,HDB,Toa Payoh
1158000,688.9,12,Leasehold,HDB,Toa Payoh
2120000,1097.93,1,Leasehold,HDB,Toa Payoh
1428000,699.66,1,Leasehold,HDB,Toa Payoh
1350000,678.13,2,Leasehold,Private,Toa Payoh
2700000,1840.64,7,Leasehold,Private,Toa Payoh
3.00E+06,2281.97,7,Leasehold,Private,Toa Payoh
2250000,1786.82,7,Leasehold,HDB,Toa Payoh
938000,505.91,1,Leasehold,HDB,Toa Payoh
1260000,721.19,7,Leasehold,HDB,Toa Payoh
1735000,968.76,7,Leasehold,Private,Toa Payoh
1280000,742.72,7,Leasehold,HDB,Toa Payoh
2218888,1097.93,1,Leasehold,Private,Toa Payoh
1520000,850.36,7,Leasehold,Private,Toa Payoh
1200000,656.6,7,Leasehold,Private,Toa Payoh
1458000,861.12,11,Leasehold,HDB,Toa Payoh
1340000,699.66,1,Leasehold,Private,Toa Payoh
2355000,1248.62,4,Leasehold,HDB,Toa Payoh
1165000,656.6,7,Leasehold,HDB,Toa Payoh
1450000,828.83,7,Leasehold,HDB,Toa Payoh
808000,462.85,7,Leasehold,Private,Toa Payoh
1500000,678.13,2,Leasehold,Private,Toa Payoh
5500000,2712.53,13,Freehold,Private,Toa Payoh
1345000,688.9,1,Leasehold,Private,Toa Payoh
1240000,624.31,1,Leasehold,HDB,Toa Payoh
938000,462.85,2,Leasehold,Private,Toa Payoh
1368000,742.72,1,Leasehold,Private,Toa Payoh
1519999,861.12,7,Leasehold,Private,Toa Payoh
2200000,1173.28,7,Leasehold,Private,Toa Payoh
1230000,678.13,4,Leasehold,HDB,Toa Payoh
913131,495.14,1,Leasehold,HDB,Toa Payoh
1350000,753.48,1,Leasehold,Private,Toa Payoh
1385000,635.08,2,Leasehold,Private,Toa Payoh
808000,559.73,7,Leasehold,HDB,Toa Payoh
1060000,914.94,7,Leasehold,HDB,Toa Payoh
1670000,1033.34,14,Freehold,Private,Toa Payoh
1208000,742.72,7,Leasehold,HDB,Toa Payoh
1400000,775.01,4,Leasehold,Private,Toa Payoh
1138888,613.55,1,Leasehold,Private,Toa Payoh
1400000,699.66,1,Leasehold,HDB,Toa Payoh
949000,495.14,1,Leasehold,HDB,Toa Payoh
2.00E+06,1173.28,7,Leasehold,Private,Toa Payoh
948888,462.85,2,Leasehold,HDB,Toa Payoh
1450000,678.13,2,Leasehold,HDB,Toa Payoh
2150000,1097.93,1,Leasehold,HDB,Toa Payoh
2063000,1108.69,1,Leasehold,Private,Toa Payoh
1545000,968.76,7,Leasehold,Private,Toa Payoh
1700000,958,11,Leasehold,Private,Toa Payoh
2740000,1485.43,23,Freehold,HDB,Toa Payoh
1670000,968.76,7,Leasehold,HDB,Toa Payoh
1950000,1140.98,12,Leasehold,Private,Toa Payoh
1870000,1130.22,12,Leasehold,HDB,Toa Payoh
3060000,1625.36,24,Freehold,Private,Toa Payoh
1086000,592.02,4,Leasehold,Private,Toa Payoh
1400000,699.66,1,Leasehold,Private,Toa Payoh
1880000,1097.93,11,Leasehold,HDB,Toa Payoh
1438888,839.59,11,Leasehold,Private,Toa Payoh
1293000,742.72,7,Leasehold,Private,Toa Payoh
918000,505.91,1,Leasehold,HDB,Toa Payoh
2558300,1334.74,1,Leasehold,Private,Toa Payoh
2180000,1108.69,1,Leasehold,Private,Toa Payoh
1650000,1108.69,7,Leasehold,HDB,Toa Payoh
810000,484.38,7,Leasehold,HDB,Toa Payoh
1428888,775.01,4,Leasehold,Private,Toa Payoh
935000,570.49,7,Leasehold,Private,Toa Payoh
2250000,2195.86,16,Freehold,Private,Toa Payoh
2150000,1227.1,14,Freehold,Private,Toa Payoh
1450000,753.48,1,Leasehold,Private,Toa Payoh
2015000,914.94,2,Leasehold,Private,Toa Payoh
984000,462.85,2,Leasehold,HDB,Toa Payoh
1725000,1033.34,7,Leasehold,HDB,Toa Payoh
